/td    "xye"               ;define the columns
0.0287859	 0.582786	 0.0153561
0.0290738	 0.480595	 0.0142256
0.0293645	 0.327138	 0.0124023
0.0296582	 0.145975	 0.0121928
0.0299547	 -0.0805782	 0.0136998
0.0302543	 -0.206239	 0.0167247
0.0305568	 -0.0402638	 0.0167976
0.0308624	 0.341917	 0.0163346
0.031171	 0.651045	 0.0187108
0.0314827	 0.779941	 0.0191538
0.0317976	 0.806859	 0.0175582
0.0321155	 0.720486	 0.0162586
0.0324367	 0.558483	 0.0156105
0.0327611	 0.36013	 0.014423
0.0330887	 0.113396	 0.0150914
0.0334196	 -0.187596	 0.0171018
0.0337537	 -0.323504	 0.0176594
0.0340913	 -0.169521	 0.0177482
0.0344322	 0.197829	 0.016782
0.0347765	 0.522525	 0.018387
0.0351243	 0.7298	 0.0190874
0.0354755	 0.83998	 0.0199939
0.0358303	 0.786455	 0.0200156
0.0361886	 0.67221	 0.0187729
0.0365505	 0.445017	 0.0179078
0.036916	 0.0418181	 0.017889
0.0372851	 -0.224625	 0.0209713
0.037658	 -0.331416	 0.0222853
0.0380346	 -0.156076	 0.0210692
0.0384149	 0.206436	 0.0206853
0.0387991	 0.453301	 0.0199714
0.0391871	 0.692081	 0.0233655
0.0395789	 0.767304	 0.023886
0.0399747	 0.74817	 0.021859
0.0403745	 0.626068	 0.0239014
0.0407782	 0.257068	 0.0237386
0.041186	 -0.0626045	 0.0215429
0.0415978	 -0.377124	 0.0258319
0.0420138	 -0.204983	 0.0246265
0.042434	 0.0695585	 0.0214417
0.0428583	 0.384189	 0.0216865
0.0432869	 0.603811	 0.0253782
0.0437197	 0.768149	 0.02846
0.0441569	 0.767372	 0.0303863
0.0445985	 0.624804	 0.0272245
0.0450445	 0.27448	 0.0266947
0.0454949	 -0.0763422	 0.0286427
0.0459499	 -0.27321	 0.0330503
0.0464094	 -0.0248143	 0.0311039
0.0468735	 0.190069	 0.0272736
0.0473422	 0.464801	 0.0262958
0.0478156	 0.615109	 0.0275621
0.0482938	 0.7544	 0.0301352
0.0487767	 0.704911	 0.0324372
0.0492645	 0.487945	 0.0342206
0.0497571	 0.228259	 0.0364047
0.0502547	 -0.208625	 0.0380776
0.0507573	 -0.101954	 0.0365513
0.0512648	 0.122802	 0.0337575
0.0517775	 0.465441	 0.0363948
0.0522953	 0.659972	 0.0391037
0.0528182	 0.735561	 0.0447041
0.0533464	 0.643135	 0.0480053
0.0538799	 0.237013	 0.03415
0.0544187	 -0.120431	 0.0271421
0.0549628	 -0.23348	 0.0267966
0.0555125	 -0.0110187	 0.02348
0.0560676	 0.262353	 0.0233432
0.0566283	 0.530937	 0.0262212
0.0571946	 0.697389	 0.0285175
0.0577665	 0.710643	 0.030478
0.0583442	 0.457711	 0.0306292
0.0589276	 -0.00203884	 0.0292465
0.0595169	 -0.217612	 0.0305406
0.0601121	 0.00172638	 0.02735
0.0607132	 0.280744	 0.0244332
0.0613203	 0.543759	 0.0252336
0.0619335	 0.678913	 0.0305076
0.0625528	 0.687519	 0.036207
0.0631784	 0.370459	 0.0343695
0.0638102	 -0.00655543	 0.0364256
0.0644483	 -0.0492421	 0.0332382
0.0650927	 0.206295	 0.027386
0.0657437	 0.448539	 0.0295631
0.0664011	 0.638244	 0.0339484
0.0670651	 0.678766	 0.0376669
0.0677358	 0.442006	 0.0402478
0.0684131	 -0.0102966	 0.0377177
0.0690973	 -0.023347	 0.0352399
0.0697882	 0.267704	 0.0317836
0.0704861	 0.436509	 0.0320581
0.071191	 0.635176	 0.0353567
0.0719029	 0.630827	 0.0394039
0.0726219	 0.362393	 0.0422144
0.0733481	 0.0499729	 0.0422325
0.0740816	 0.13205	 0.0408102
0.0748224	 0.355523	 0.0370638
0.0755707	 0.535228	 0.0425184
0.0763264	 0.689719	 0.0486636
0.0770896	 0.631819	 0.0500743
0.0778605	 0.337632	 0.0483428
0.0786391	 0.0937613	 0.0432927
0.0794255	 0.254911	 0.0391552
0.0802198	 0.499439	 0.0418985
0.081022	 0.64046	 0.0459708
0.0818322	 0.626624	 0.0511777
0.0826505	 0.299075	 0.0568821
0.083477	 0.159613	 0.0493968
0.0843118	 0.363791	 0.0415115
0.0851549	 0.502921	 0.045469
0.0860064	 0.617572	 0.0586902
0.0868665	 0.526588	 0.0659894
0.0877352	 0.195034	 0.0559812
0.0886125	 0.222486	 0.0506334
0.0894987	 0.464747	 0.0533191
0.0903936	 0.562202	 0.0624611
0.0912976	 0.674766	 0.0675946
0.0922106	 0.511412	 0.0625053
0.0931327	 0.403393	 0.0577719
0.094064	 0.355587	 0.0529352
0.0950046	 0.4856	 0.0545755
0.0959547	 0.594189	 0.0658015
0.0969142	 0.527695	 0.0800604
0.0978834	 0.337493	 0.0758903
0.0988622	 0.39029	 0.0656355
0.0998508	 0.478475	 0.0625814
0.100849	 0.547355	 0.0644009
0.101858	 0.415932	 0.0664089
0.102876	 0.367559	 0.0634116
0.103905	 0.402857	 0.0565582
0.104944	 0.457695	 0.0577491
0.105994	 0.470451	 0.0619804
0.107054	 0.443128	 0.06342
0.108124	 0.395025	 0.0616992
0.109205	 0.441254	 0.0595444
0.110297	 0.542424	 0.0656229
0.1114	 0.536875	 0.0722014
0.112514	 0.374632	 0.069372
0.11364	 0.287461	 0.0716242
0.114776	 0.436821	 0.0804074
0.115924	 0.507119	 0.0827048
0.117083	 0.447926	 0.0919681
0.118254	 0.385719	 0.084605
0.119436	 0.432666	 0.0702308
0.120631	 0.456138	 0.0641137
0.121837	 0.401968	 0.0655897
0.123055	 0.312662	 0.0668404
0.124286	 0.322087	 0.0721737
0.125529	 0.473327	 0.0888898
0.126784	 0.422709	 0.0908894
0.128052	 0.417949	 0.0758054
0.129332	 0.328898	 0.063603
0.130626	 0.294623	 0.0613778
0.131932	 0.361273	 0.0740631
0.133251	 0.596373	 0.102215
0.134584	 0.373444	 0.0867211
0.13593	 0.428272	 0.0684216
0.137289	 0.430026	 0.0702909
0.138662	 0.342601	 0.0938677
0.140048	 0.332403	 0.0949455
0.141449	 0.285171	 0.0759767
0.142863	 0.281018	 0.0715053
0.144292	 0.304945	 0.0957281
0.145735	 0.357966	 0.104327
0.147192	 0.327527	 0.0774567
0.148664	 0.353113	 0.0799008
0.150151	 0.452581	 0.106945
0.151652	 0.376793	 0.106228
0.153169	 0.33644	 0.083604
0.154701	 0.313409	 0.109873
0.156248	 0.530582	 0.12795
0.15781	 0.342947	 0.0816084
0.159388	 0.202687	 0.104629
0.160982	 0.431959	 0.128365
0.162592	 0.38454	 0.0864786
0.164218	 0.344434	 0.117122
0.16586	 0.425316	 0.126421
0.167519	 0.337623	 0.0928796
0.169194	 0.20047	 0.125769
0.170886	 0.452914	 0.108633
0.172595	 0.462797	 0.111172
0.174321	 0.232985	 0.142351
0.176064	 0.316391	 0.101301
0.177824	 0.375641	 0.141671
0.179603	 0.156065	 0.12018
0.181399	 0.160253	 0.113674
0.183213	 0.31098	 0.147556
0.185045	 0.330641	 0.106977
0.186895	 0.354546	 0.15486
0.188764	 0.360999	 0.108733
0.190652	 0.362926	 0.133466
0.192558	 0.398766	 0.143515
0.194484	 0.380296	 0.143659
0.196429	 0.179275	 0.151123
0.198393	 -0.0384808	 0.0211092
